Reach,Ch_bd201,Ch_bd50,Ch_bdg101,Glakes,Missi,Bigriver,Pondup_L,Ponddn_L,Pondup_S,Ponddn_S,Pondupst,Ponddnst,Pond,Pondarea,Damupst,Damdnst,Damup_L,Damdn_L,Order,Downorder,Link,Dlink,Sinuosity,CH_Grad,R_Water,RT_Grass,W_Urban,W_Agri,W_Grass,W_Forest,W_Water,W_Wet,W_Area,W_Perm,W_Slope,W_Darcy,WT_Urban,WT_Agri,WT_Grass,WT_Forest,WT_Alluv,WT_Coars,WT_CMorai,WT_Collu,WT_Dune,WT_Fine,WT_ICont,WT_Lacus,WT_Loess,WT_MMora,WT_OWash,WT_PMuck,WT_Rocky,WT_Sand,WT_Shale,WT_Carb,WT_BR50,WT_BR100,WT_BG100,Wt_Area,WT_Slope,WT_Precip,WT_Perm,WT_JMin,WT_GDD,WT_Darcy
piker209,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,89,1.233,0.00534016,0,0,0.8579,0.0062,0.0197,0.1057,0.0011,0.0162,27.8433,104.7064,0.6059,-1.996,0.8579,0.0062,0.0197,0.1057,0,0.0064,0,0,0,0.9936,0,0.0064,0,0,0,0,0,0,0,1,0,0,1,27.8433,0.6059,865.4838,104.7064,163.0245,2624.8467,-1.996
rockr4592,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,36624.78,569269,4,4,27,32,1.404,0.00099035,0.0016,0.1079,0,0.5417,0.4042,0.0503,0,0.0323,1.1979,143.7431,1.9992,-27.2975,0.0122,0.8018,0.0798,0.0937,0.007,0,0,0,0,0.4842,0,0,0,0.5057,0,0,0.0031,0,0,1,1,0,0,108.6471,2.622,875.7619,138.6519,156.0059,2706.4614,-2.3415
rockr4763,0.104,0.5495,0.3465,0,0,1,0,0,0,0,0,0,0,0,1,1,18287.39,100693.67,4,7,26,1314,1.268,0.00063572,0.0042,0.1446,0.0006,0.4507,0.3675,0.1502,0,0.1433,5.8293,510.5777,0.0763,-0.8337,0.0071,0.5932,0.2244,0.1267,0.074,0.7912,0.7912,0,0,0,0,0.0728,0,0.005,0.057,0,0,0.3516,0,0.6484,0.7073,0.2236,0.0691,149.6268,1.1839,850.3776,224.2524,160.0289,2828.1453,-67.5884
rockr4914,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,350499.11,3,3,14,16,1.676,0.00298168,0.0013,0.4484,0,0.3198,0.4828,0.184,0.0059,0.0296,2.2797,134.7647,2.6186,-49.4761,0.0004,0.5906,0.361,0.0467,0.2928,0,0,0,0,0,0,0,0,0.7072,0,0,0,0,0,1,1,0,0,59.2938,1.9018,861.3674,133.4185,157,2787.8398,-15.5812
rockr4917,0.9226,0.0774,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100478.15,2,2,3,4,1.205,0.00352672,0,0.4033,0,0.5375,0.3933,0.0656,0,0.0082,6.6105,135,1.1144,-140.9292,0.0004,0.6954,0.265,0.0307,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0289,0.9711,0.1918,0.6065,0.2016,24.9111,0.5666,874.9039,135,161.098,2827.5212,-75.6432
rockr4973,1,0,0,0,0,1,26108.89,0,44.55,0,1,0,0,0,1,1,23964.78,531553.03,3,3,11,13,1.022,0.00202899,0.0228,0.5031,0,0.1786,0.5298,0.2917,0,0,0.1512,147,1.7202,1,0.0434,0.3325,0.4546,0.1644,0.1437,0,0,0,0,0.8362,0,0,0,0,0.0201,0,0,0.03,0.0995,0.8705,1,0,0,47.1357,2.9939,862.8719,180.6421,163,2819.2659,-12.4721
rockr4974,0,0.8879,0.1121,0,0,1,38830.99,0,8.19,0,1,0,0,0,0,1,0,310440.4,3,4,19,23,1.204,0.00072948,0.0005,0.299,0.0846,0.3587,0.3573,0.1101,0,0.1348,4.3731,107,0.384,-35.1142,0.0337,0.669,0.2103,0.0541,0.0971,0.0889,0.0889,0,0,0,0,0.0131,0,0.3541,0.4466,0,0,0,0.2805,0.7195,0,0.1622,0.8377,168.3063,0.5412,895.6006,323.6259,159.0619,2904.4912,-14.4158
rockr5059,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,500198.75,3,3,10,11,1.231,0.00173836,0.0006,0.5023,0.0854,0.4158,0.3178,0.1604,0,0.0212,4.2876,136.8589,2.3684,-23.9104,0.0051,0.5851,0.3815,0.0238,0.1364,0,0,0,0,0,0,0,0,0.8636,0,0,0,0,0,1,1,0,0,71.9109,1.9935,856.4755,133.2785,158.3929,2820.7454,-8.3949
rockr5175,0,0,1,0,0,1,34928.29,0,5.76,0,1,0,0,0,0,1,0,253860.87,3,3,15,16,1.302,0.00129121,0.0008,0.3522,0.1106,0.483,0.3627,0.0364,0.0004,0.0081,4.5729,213.8069,0.3995,-39.3212,0.0128,0.6876,0.2591,0.0234,0.1066,0.7538,0.7032,0,0,0,0,0.0505,0,0.0508,0.0888,0,0,0,0.013,0.987,0,0.042,0.9581,101.6217,0.5129,885.0217,151.9939,161,2828.6045,-51.4188
rockr5255,0.0263,0.8816,0.0921,0,0,1,0,0,0,0,0,0,0,0,0,1,0,217136.23,2,6,6,922,1.363,0.00077751,0.0017,0.4701,0,0.6049,0.2952,0.0612,0.0004,0.0713,4.5585,254.0349,0.9623,-9.1451,0.0305,0.5778,0.3385,0.0275,0.0196,0.8012,0.8012,0,0,0,0,0.1792,0,0,0,0,0,0.0182,0,0.9818,0.9262,0.0733,0.0005,44.2278,1.0021,886.4261,173.9725,163.9252,2871.314,-59.8325
rockr5385,0.1529,0.8471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,156744.57,3,3,6,7,1.209,0.00233002,0.0017,0.4335,0.2237,0.1674,0.2028,0.3557,0,0.118,1.9836,182,1.4238,-141.0767,0.016,0.6261,0.3,0.0431,0.2234,0.7766,0.7766,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8782,0.1218,0,38.3256,0.9616,892.923,178.9203,164.0607,2876.0718,-64.7543
rockr5392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,551529.19,3,3,23,24,1.356,0.00054759,0.0001,0.4177,0,0.0862,0.3785,0.5354,0,0.3262,0.2925,130.5969,1.2708,-20.3323,0.0096,0.6218,0.3237,0.0415,0.1354,0,0,0.0441,0,0.7857,0,0,0,0.0348,0,0,0.0441,0,0.1817,0.8183,1,0,0,116.7885,1.6686,879.2811,125.1467,164,2800.6111,-5.5079
rockr5419,0,0.2667,0.7333,0,0,1,12227.44,0,5.95,0,1,0,0,0,0,1,0,322086.25,3,3,17,18,1.406,0.00135806,0,0.3529,0.0012,0.6759,0.2377,0.0477,0,0.0422,17.2431,256.4287,0.3229,-24.9701,0.0103,0.5367,0.3338,0.0881,0.0704,0.551,0.551,0,0,0,0,0.0666,0,0.1534,0.1586,0,0,0,0.2522,0.7478,0,0.0398,0.9602,93.8664,0.8088,910.5658,204.322,158,2882.9761,-41.6406
rockr5506,0,0.7158,0.2842,0,0,1,38424.79,0,10.27,0,1,0,0,0,1,1,39385.76,187769.9,4,4,26,27,1.762,0.00171117,0.0341,0.3559,0.0431,0.3533,0.3708,0.2265,0.0004,0.0624,4.6332,236.5276,1.5311,-27.1571,0.0439,0.5635,0.3194,0.0512,0.1653,0.7208,0.6911,0,0,0,0,0.0296,0,0.0298,0.077,0,0,0.0019,0.0139,0.9842,0.0061,0.1724,0.8216,173.3445,0.7434,887.5409,161.0187,161,2843.1929,-56.9226
rockr5524,0,0.9219,0.0781,0,0,1,35420.5,0,12.13,0,1,0,0,0,0,1,0,290246.81,5,5,51,54,1.256,0.0008739,0.0088,0.349,0.0668,0.4144,0.2533,0.2396,0,0.1445,8.5239,643.7628,0.7061,-40.9246,0.0554,0.4874,0.318,0.0871,0.0582,0.1319,0.1319,0,0,0.205,0,0.1087,0,0.2492,0.2258,0.0212,0,0,0.665,0.335,0,0.0565,0.9435,434.1393,0.6744,915.8054,353.3083,158,2818.7424,-19.6771
rockr5541,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,298398.3,3,3,9,10,1.292,0.00102224,0,0.4318,0,0.6382,0.3586,0.0024,0,0.0018,8.154,131.9671,1.2788,-20.9985,0.0002,0.7112,0.2824,0.0046,0,0.7283,0.7283,0,0,0,0,0.1203,0,0.1514,0,0,0,0,0,1,1,0,0,48.8043,1.0903,870.053,129.1898,164,2866.3611,-86.8789
rockr5560,0,0.8682,0.1318,0,0,1,0,0,0,0,0,0,0,0,0,1,0,260336.85,2,5,5,61,1.055,0.00173811,0.0013,0.3778,0.0002,0.5162,0.4021,0.0654,0.0031,0.0192,38.5218,215.6117,0.4302,-23.1466,0.0124,0.5086,0.3658,0.0982,0.1016,0.0352,0.0352,0,0,0,0,0,0,0.3703,0.493,0,0,0,0.6736,0.3264,0,0.2148,0.7852,79.9497,0.5776,912.164,185.0821,158.4421,2830.7717,-28.3731
rockr5584,0.2654,0.2844,0.4502,0,0,1,0,0,0,0,0,0,0,0,1,1,0,129168.12,2,7,2,2494,1.253,0.00304268,0.0037,0.2054,0.9639,0,0,0.0339,0.0006,0.0015,6.9741,420.3471,1.2514,-57.6032,0.5744,0.1591,0.1734,0.0877,0.1858,0.7715,0.7715,0,0,0,0,0,0,0,0.0427,0,0,0.1799,0.0018,0.8183,0.5803,0.2943,0.1253,36.27,1.1533,902.1757,192.0034,165.1338,2894.6418,-67.1494
rockr5636,0,0.1667,0.8333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,322197.95,3,3,5,6,1.089,0.00048904,0.0137,0.326,0.1037,0.4332,0.3566,0.0626,0.0064,0.0384,8.487,407.3671,0.3899,-12.9871,0.1478,0.3277,0.3185,0.1246,0.0119,0.0179,0.0179,0,0,0.4235,0,0,0,0.1197,0.3328,0.0942,0,0,0.5745,0.4255,0,0.046,0.954,69.624,0.8402,914.4871,324.7296,159,2801.2019,-21.3614
rockr5658,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,430897.48,2,2,3,4,1.413,0.00363626,0.0027,0.3325,0,0.1415,0.2132,0.6453,0,0,0.477,178,2.9717,-4.1057,0.0173,0.6518,0.2804,0.0501,0,0.0031,0.0031,0,0,0,0,0,0,0.9969,0,0,0,0,0.7143,0.2857,1,0,0,27.6264,1.3653,859.6458,127.3125,161.9338,2836.3311,-3.8556
rockr5702,0,0,1,0,0,1,30941.06,0,15.3,0,1,0,0,0,0,1,0,329730.98,3,3,11,12,1.027,0.00006563,0.024,0.3479,0.0005,0.7617,0.1891,0.0019,0,0.0488,3.8178,549.9406,0.1426,-10.4298,0.0476,0.5085,0.3197,0.0577,0.0235,0,0,0,0,0.3091,0,0.2833,0,0.315,0.0507,0.0184,0,0,0.9842,0.0158,0,0.0668,0.9332,144.4509,0.4923,919.1917,364.4724,159,2788.3835,-2.045
rockr5748,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,271366.99,4,4,26,27,1.128,0.00117708,0,0.3219,0,0.6718,0.2535,0.0666,0,0.034,4.0005,196.3987,0.2236,0.3627,0.0261,0.6673,0.2535,0.0459,0.0336,0,0,0,0,0,0,0.2164,0,0.5067,0.2434,0,0,0,0.9383,0.0617,0.0148,0.3016,0.6837,245.9061,0.4468,920.7615,285.7967,159,2824.1711,-16.4543
rockr5888,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,290286.71,4,4,23,25,1.373,0.00092279,0,0.3165,0.0078,0.6498,0.2946,0.0242,0,0.0261,10.7352,370.6671,0.2426,-5.5254,0.0255,0.6766,0.2501,0.0408,0.0345,0,0,0,0,0,0,0.2246,0,0.5092,0.2317,0,0,0,0.9344,0.0656,0.0163,0.2681,0.7156,222.5655,0.443,921.1466,267.8199,159.0793,2823.8809,-15.3065
rockr5916,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,365852.1,2,3,2,6,1.103,0.00051894,0,0.2737,0.3278,0.3792,0.2127,0.0517,0.0037,0.026,3.4317,566.9179,0.5683,0.0029,0.1141,0.4431,0.2853,0.0781,0,0,0,0,0,0.1467,0,0.5491,0,0.1931,0.1108,0.0003,0,0,1,0,0,0,1,31.626,0.4996,919.223,574.0106,159.6745,2793.856,-4.5445
rockr5928,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,365852.1,2,3,4,6,1.156,0.00020053,0,0.4254,0,0.6936,0.275,0.0091,0,0.0274,2.664,604.8926,0.4439,-0.6264,0.0025,0.4793,0.3994,0.0593,0,0,0,0,0,0,0,0.4281,0,0.5705,0,0.0013,0,0,0.9954,0.0046,0,0,1,38.0457,0.4823,921.1966,447.6172,159,2777.4885,-0.1673
rockr6036,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,74697.94,3,4,9,16,1.554,0.00224186,0.0007,0.4251,0.0374,0.3361,0.4241,0.1984,0.0002,0.0254,7.9344,154.6614,2.8008,-55.3825,0.0217,0.6469,0.277,0.0514,0.2629,0,0,0,0,0,0,0,0,0.725,0.012,0,0,0.0004,0.3044,0.6952,0.9673,0.0327,0,82.1601,1.4383,875.8067,132.4273,161.1239,2833.5,-13.7065
rockr6113,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,331261.12,2,3,3,5,1.064,0.00313816,0,0.3646,0.0164,0.7185,0.2347,0.0259,0.0008,0.0037,7.7202,445.491,0.3258,-22.5825,0.1066,0.5311,0.2942,0.0553,0,0,0,0,0,0,0,0.0366,0,0.6816,0.2818,0,0,0,0.8956,0.1044,0,0,1,21.4668,0.6368,922.6806,240.8201,159.1172,2796.458,-15.7724
rockr6339,1,0,0,0,0,1,14479.97,0,17.66,0,1,0,0,0,0,1,0,92710.74,3,3,7,8,1.233,0.00285773,0.012,0.3783,0,0.1663,0.4344,0.3884,0,0.0197,0.8226,139,1.3249,-30.7177,0,0.6839,0.2458,0.054,0.1807,0,0,0,0,0.8193,0,0,0,0,0,0,0,0,0,1,1,0,0,42.7068,0.8646,910.3809,139,162.6994,2876.8765,-7.0344
rockr6521,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,345739.98,3,3,25,27,1.047,0,0.0007,0.2794,0,0.597,0.3289,0.0674,0,0.0658,0.5472,185,0.3602,-13.1316,0.0439,0.7261,0.2023,0.0204,0.0099,0,0,0,0,0.1503,0,0.2406,0,0.4691,0.1301,0,0,0,0.8471,0.1529,0,0.1271,0.873,284.0013,0.2881,924.8768,152.3132,160.9994,2883.7219,-7.9139
rockr6626,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,71279.03,4,4,20,22,1.685,0.00215935,0.0024,0.4066,0,0.1727,0.4207,0.4038,0.0027,0.0018,1.9746,140.1044,3.35,-64.8569,0.0233,0.6729,0.2515,0.05,0.2321,0,0,0,0,0.2743,0,0,0,0.4935,0,0,0.0001,0.0135,0.0536,0.9329,0.994,0.006,0,117.3771,1.245,897.9459,136.7591,163.7608,2882.0435,-13.6446
rockr6900,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,171104.22,4,4,50,55,1.415,0.00095428,0.0037,0.1875,0,0.6152,0.256,0.1173,0.0035,0.0164,5.157,139,0.7,-14.0853,0.0388,0.8374,0.1073,0.0126,0.0189,0,0,0,0,0.2655,0,0.3297,0,0.3131,0.0728,0,0,0.2985,0,0.7015,0.2099,0.2945,0.4956,306.9009,0.3266,919.1111,172.5932,161,2889.8315,-4.2884
rockr6945,0.825,0.175,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,20,1.089,0.00245859,0.0001,0.3441,0,0.5934,0.3619,0.0447,0,0,1.2483,130.3735,1.6186,-15.3727,0.0349,0.7273,0.2205,0.0157,0.2164,0.012,0.012,0,0,0.1432,0,0,0,0.6283,0,0,0,0,0.114,0.886,0.8419,0.1581,0,69.5889,1.4032,902.4145,131.1111,165,2923.1392,-13.0523
rockr7127,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,418517.52,3,3,14,16,1.137,0,0.0002,0.1387,0,0.8872,0.0982,0.0131,0.0015,0.0107,1.8513,123.7171,0.2509,-14.0019,0.0069,0.9042,0.0847,0.0017,0.0205,0,0,0,0,0.0216,0,0.2522,0,0.7057,0,0,0,0.1608,0.0026,0.8366,0,0,1,151.8525,0.1368,923.9933,136.2305,162.6839,2868.697,-0.7479
rockr7195,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,424495.74,3,3,13,14,1.105,0.00031084,0,0.1259,0,0.9261,0.0721,0.0017,0,0,3.0951,144.3774,0.0907,-6.1489,0.0037,0.9113,0.0816,0.0011,0.008,0,0,0,0,0.0242,0,0.2818,0,0.6861,0,0,0,0.18,0,0.82,0,0,1,135.6975,0.1325,924.0919,134.8714,162.6839,2866.9836,-0.4971
rockr7315,1,0,0,0,0,1,15701.84,0,8.5,0,1,0,0,0,0,1,0,82036.88,3,3,18,20,1.27,0.00340956,0.0003,0.2626,0,0.1419,0.2458,0.5955,0,0.0693,0.8055,1120,2.7218,-20.762,0.017,0.7859,0.1483,0.0462,0.0029,0.531,0.531,0,0,0.4191,0,0,0,0,0,0,0.047,0.4219,0,0.5781,0.6292,0.3708,0,74.2185,0.5567,913.1227,177.1532,164.462,2931.666,-51.7801
rockr7416,0.4286,0.5714,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,28,1.077,0,0.0016,0.2883,0,0.5676,0.3784,0.0541,0,0,0.0333,131,0.1622,5.027,0.0044,0.7674,0.2078,0.0176,0.2957,0.0723,0.0723,0,0,0.632,0,0,0,0,0,0,0,0,0.0446,0.9554,0.815,0.185,0,62.8668,1.2771,904.7208,130.7537,167,2997.7397,-16.6914
rockr7728,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,19,1.059,0.0001091,0,0.1099,0,0.9702,0.0297,0.0001,0,0.0001,44.1306,176.2752,0.0075,-2.1205,0,0.9432,0.0545,0.0006,0,0,0,0,0,0.1702,0,0.4899,0,0.1511,0.1889,0,0,0.0018,0,0.9982,0.0226,0.375,0.6024,120.8466,0.1461,922.0294,168.3656,162.1613,2928.1497,-5.1165
rockr7768,0.4536,0.5199,0.0265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12210.29,3,7,19,3290,1.289,0.00101336,0.0121,0.2451,0.0067,0.813,0.11,0.0547,0.0149,0.0107,10.9647,578.6829,0.1409,-15.9317,0.0065,0.8316,0.1424,0.0146,0.0568,0,0,0,0,0.7482,0,0.0945,0,0,0.1003,0,0,0.0761,0.1637,0.7602,0.7601,0.2343,0.0056,94.7115,0.4518,908.1182,316.1133,167,2999.0823,-4.8472
rockr7781,0,0.2635,0.7365,0,1,1,46079,0,5.69,0,1,0,0,0,0,0,0,0,3,4,29,48,1.028,0.0005443,0.0003,0.2664,0,0.9102,0.088,0.0018,0,0,5.4828,178,0.0143,-7.2403,0.0021,0.8111,0.1653,0.0187,0.1488,0,0,0,0,0.2892,0,0.0587,0,0.4468,0.0565,0,0,0.0247,0,0.9753,0,0.0139,0.986,113.3352,0.7062,924.5255,124.0181,162,2879.2681,-9.8905
rockr8490,0,0,1,0,1,1,95408.77,0,9.28,0,1,0,0,0,0,0,0,0,3,3,17,18,1.081,0.00050185,0.0005,0.1976,0.0102,0.8505,0.1325,0.0047,0.0021,0,16.6149,665.6099,0.2455,-12.3486,0.0041,0.8347,0.1444,0.0135,0,0.1084,0,0,0.1084,0.3532,0,0,0,0,0.5384,0,0,0,0.1865,0.8135,0.003,0.0979,0.8991,149.769,0.2496,917.429,514.6653,167.411,3109.282,-13.5311
rockr8581,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,196,1.041,0.000256,0,0.0746,0,0.9375,0.0514,0.0012,0.0061,0.0037,1.4697,389.1911,0.1188,-15.7018,0,0.8569,0.1206,0.0091,0,0.3029,0,0,0.3029,0,0,0,0,0,0.6971,0,0,0,0,1,0,0,1,15.9453,0.4065,924.6859,400.9654,172.6767,3198.9565,-22.4749
rockr8700,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,28,1.005,0,0.0022,0.2429,0,0.7832,0.1899,0.0022,0.0248,0,0.8343,298.8501,0.1489,-12.383,0.0209,0.7848,0.1671,0.0189,0,0.0005,0,0,0.0005,0,0,0,0,0.6941,0.3047,0.0006,0,0,0.039,0.961,0,0,1,97.8498,0.9229,925.1921,296.2052,168,3158.9321,-16.6648
rockr8701,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1.294,0.00020219,0.003,0.0998,0.0794,0.8089,0.1044,0.0072,0,0,2.8782,466.7264,0.338,-17.7996,0.0159,0.8526,0.1199,0.0092,0,0.2204,0,0,0.2204,0,0,0,0,0,0.7796,0,0,0,0.0551,0.9449,0,0,1,14.3352,0.4024,919.9537,436.5725,176.3271,3247.2463,-19.1509
rockr8704,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,7,1.103,0.00000355,0.0002,0.0846,0,0.8701,0.1283,0.0016,0,0,1.1151,359.5593,0.5634,-31.95,0,0.8753,0.1199,0.0041,0,0.2139,0,0,0.2139,0,0,0,0,0,0.7861,0,0,0,0,1,0,0,1,25.3071,0.3488,919.4322,370.4362,175,3220.927,-28.2494
rockr8723,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,1.018,0,0.0018,0.2171,0,1,0,0,0,0,0.0972,942,0.2963,-57.4167,0,0.8025,0.1637,0.0288,0,0.0921,0,0,0.0921,0.0881,0,0,0.0881,0,0.8198,0,0,0,0.3781,0.6219,0.0772,0.7269,0.1959,50.328,0.3181,922.8466,650.8808,177.7657,3313.3171,-23.3229
rockr8729,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,8,1.153,0.000418,0.0002,0.0817,0,0.8868,0.1104,0.0028,0,0,2.8458,412.2849,0.5291,-20.2976,0,0.8771,0.1173,0.005,0,0.2649,0,0,0.2649,0,0,0,0,0,0.7351,0,0,0,0,1,0,0,1,30.9744,0.3812,919.3978,374.5354,175,3223.4209,-28.0791
rockr8752,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1.177,0.00014676,0,0.0448,0,0.8978,0.0945,0.0066,0,0.0011,13.3101,382.6245,0.3441,-23.4271,0,0.9187,0.0754,0.0047,0,0.0342,0,0,0.0342,0,0,0,0,0,0.9658,0,0,0,0,1,0,0,1,19.5039,0.2925,920.2925,373.5694,175,3216.9844,-20.9744
rockr8769,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,1.216,0.00032299,0.0006,0.1179,0,0.8659,0.1224,0.0113,0.0004,0.0015,4.1337,250.3076,0.3605,-23.3475,0.0001,0.8766,0.1096,0.0045,0,0.2007,0,0,0.2007,0,0,0,0,0,0.7993,0,0,0,0.0732,0.9268,0,0.0084,0.9916,30.5523,0.3571,919.4694,378.6112,176,3244.7644,-23.2034
rockr8773,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1.008,0.00069998,0,0.0686,0,0.792,0.1318,0.0758,0.0005,0,3.6468,365.594,0.7053,-36.1392,0,0.9021,0.0821,0.0149,0,0.1654,0,0,0.1654,0,0,0,0,0,0.8346,0,0,0,0,1,0,0,1,24.9435,0.3517,920.1997,379.3041,175,3219.1021,-22.4162
rockr8780,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,464,1.069,0.00076449,0.0013,0.1918,0,0.8055,0.1406,0.0466,0,0.0274,4.5387,411.9609,0.8453,-87.4273,0,0.8179,0.1521,0.0258,0.0119,0.0678,0,0,0.0678,0.2108,0,0.0071,0.2108,0,0.7025,0,0,0,0.5421,0.4579,0.2137,0.642,0.1443,68.3487,0.3786,924.691,569.2603,177.7657,3321.3674,-26.0374
rockr8942,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,11,1.101,0,0,0.3673,0,0.5144,0.3139,0.1701,0.001,0.0127,3.555,133.6104,2.2618,-4.2813,0.0001,0.7014,0.2448,0.0535,0,0,0,0,0,0.9823,0,0.0177,0.9823,0,0,0,0,0,1,0,0.4824,0.1219,0.3957,58.6953,1.6492,932.8741,130.541,178.2355,3300.8606,-0.3531
rockr8955,0,0.7473,0.2527,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,90012,1.357,0.00181672,0,0.3148,0.4301,0.3989,0.1116,0.0544,0,0.0124,5.8572,172.665,0.7294,-17.4235,0.0792,0.7193,0.1904,0.0103,0.1095,0,0,0,0,0.7399,0,0.1506,0.5079,0,0,0,0,0,1,0,0.2412,0.3717,0.387,64.9269,1.5359,933.9073,137.043,178.6385,3301.1914,-6.5159
rockr8981,0.9309,0.0691,0,0,1,1,16099.81,0,11.67,0,1,0,0,0,1,0,71613.86,0,5,6,114,409,1.071,0.00044298,0.0201,0.275,0,0.8722,0.083,0.0185,0.0262,0.0066,13.0167,149.0855,0.142,-13.2997,0.0146,0.6983,0.2139,0.0633,0.0405,0.0198,0,0,0.0198,0.3784,0,0.0874,0.1666,0.1566,0.2819,0.0186,0,0,0.8772,0.1225,0.282,0.3952,0.3225,621.9063,1.2989,920.6479,157.726,0,3224.2307,-14.7154
rockr8985,0.5797,0.4203,0,0,1,1,62781.97,0,58.39,0,1,0,0,0,1,0,59663.72,0,4,5,68,112,1.207,0,0.0266,0.2464,0,0.6602,0.3111,0.0052,0.0103,0.0158,5.4063,337.6724,0.7881,-43.5875,0.0123,0.7217,0.1923,0.0624,0.0369,0.019,0,0,0.019,0.2084,0,0.0366,0.0373,0.2615,0.3938,0.031,0,0,0.7949,0.2045,0.1238,0.402,0.4736,372.402,0.9062,919.5081,168.5807,0,3208.9001,-20.5698
rockr9018,1,0,0,0,1,1,56683.22,0,6.68,0,1,0,0,0,0,0,0,0,4,4,32,35,1.289,0.00072397,0.0004,0.3751,0,0.8611,0.1318,0.0056,0.0002,0.0022,11.7126,171.7606,0.5259,-4.2115,0.0101,0.6791,0.2894,0.021,0.1517,0,0,0,0,0.7566,0,0.0896,0.5057,0,0.002,0,0,0,1,0,0.5567,0.295,0.1484,174.87,1.9653,931.6631,134.3053,175.4854,3281.1914,-6.9759
rockr9032,0,1,0,0,1,1,56961.1,0,39.34,0,1,0,0,0,0,0,0,0,3,4,28,66,1.018,0.00019865,0.0275,0.2387,0,0.9011,0.0962,0.0027,0,0,4.3785,178,0.0263,-5.8787,0.0102,0.7708,0.1834,0.0243,0,0.0202,0,0,0.0202,0,0,0,0,0.5052,0.3997,0.0736,0,0,0.5139,0.4847,0,0.211,0.7877,157.1211,0.706,919.3766,169.7448,0,3199.1326,-18.563
rockr9286,0.0441,0.7004,0.2555,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,18,1.285,0.00171631,0.0007,0.239,0.0606,0.5236,0.2503,0.1523,0.0105,0.0322,23.0913,153.05,0.9797,-22.373,0.0215,0.723,0.1855,0.0632,0.187,0,0,0,0,0.264,0,0,0.0504,0.2447,0.3044,0,0,0,1,0,0.0995,0.4836,0.4169,73.5066,0.9675,918.8542,150.9707,173.3168,3202.3557,-29.3066
sinwa1029,1,0,0,0,1,0,0,180628.62,0,4231.4,0,1,0,0,0,0,0,0,3,3,19,21,1.015,0.00527977,0.0003,0.5078,0,0.1682,0.6636,0.1682,0,0,0.0963,149,6.8318,-188.5701,0,0.3453,0.496,0.1564,0.2076,0,0,0.781,0,0.0114,0,0,0.0002,0,0,0,0.781,0,0.5612,0.4388,1,0,0,75.2418,3.9524,887.3469,92.8113,163.8036,2830.1255,-18.4377
