"","COMID","A_ligamentina","A_confragosus","E_triquetra"
"5040",13770248,1,0,0
"5041",13770268,1,0,0
"5042",13770274,1,1,0
"5043",13770278,1,1,0
"5044",13770280,1,0,0
"5045",13770282,0,0,0
"5046",13770286,1,0,0
"5047",13770288,1,0,0
"5048",13770290,1,1,1
"5049",13770304,1,1,1
"5050",13770306,1,1,0
"5051",13770328,1,0,0
"5052",13770332,1,0,0
"5053",13770336,1,0,0
"5054",13770346,1,1,1
"5055",13770350,1,0,0
"5056",13770354,1,0,0
"5057",13770356,1,0,0
"5058",13770390,0,0,0
"5059",13770394,1,1,1
"5060",13770400,1,0,0
"5061",13770402,0,0,0
"5062",13770406,1,1,0
"5063",13770412,0,0,0
"5064",13770416,1,0,1
"5065",13770438,1,0,0
"5066",13770444,1,0,0
"5067",13770456,1,0,0
"5068",13770460,1,1,0
"5069",13770462,1,1,1
"5070",13770464,0,0,0
"5071",13770468,1,0,1
"5072",13770472,1,0,0
"5073",13770474,1,0,0
"5074",13770484,1,1,0
"5075",13770490,0,0,0
"5076",13770502,1,1,0
"5077",13770510,1,0,0
"5078",13770536,1,0,0
"5079",13770556,1,0,1
"5080",13770558,1,0,1
"5081",13770570,1,0,0
"5082",13770582,1,0,0
"5083",13770584,1,0,0
"5084",13770594,1,0,0
"5085",13770596,0,0,0
"5086",13770598,1,0,0
"5087",13770606,1,0,0
"5088",13770610,0,0,0
"5089",13770612,1,0,0
"5090",13770632,0,0,0
"5091",13770636,1,0,0
"5092",13770638,0,0,0
"5093",13770640,1,0,0
"5094",13770676,1,1,1
"5095",13770696,1,0,0
"5096",13770704,1,0,0
"5097",13770716,1,1,1
"5098",13770738,1,1,0
"5099",13770802,1,0,0
"5100",13770808,1,0,1
"5101",13770810,1,1,1
"5102",13770822,1,0,0
"5103",13770826,1,0,1
"5104",13770830,0,0,0
"5105",13770834,1,0,0
"5106",13770836,1,0,0
"5107",13770838,1,1,0
"5108",13770842,1,0,0
"5109",13770846,1,0,0
"5110",13770848,1,0,0
"5111",13770850,1,0,0
"5112",13770856,1,1,1
"5113",13770864,1,0,1
"5114",13770866,1,0,0
"5115",13770870,1,0,0
"5116",13770886,1,0,0
"5117",13770902,1,1,1
"5118",13770906,1,1,0
"5119",13770908,1,0,0
"5120",13770912,1,0,0
"5121",13770916,1,1,1
"5122",13770918,1,0,0
"5123",13770922,1,1,1
"5124",13770924,1,1,1
"5125",13770926,1,0,1
"5126",13770932,1,1,1
"5127",13771046,0,0,0
"5128",13771050,1,0,1
"5129",13771070,0,0,0
"5130",13771074,1,0,0
"5131",13771078,0,0,0
"5132",13771222,1,1,0
"5133",13771238,1,0,1
"5134",13771264,1,1,1
"5135",13771266,1,1,1
"5136",13771428,0,0,0
"5137",13771748,0,0,0
"5138",13771756,1,0,0
"5139",13771788,0,0,0
"5140",13771796,1,0,0
"5141",13771802,1,0,0
"5142",13771804,1,0,0
"5143",13771808,1,0,0
"5144",13771846,0,0,0
"5145",13771852,1,1,0
"5146",13771888,1,1,0
"5147",13771922,1,1,0
"5148",13771932,1,0,0
"5149",13771934,1,0,0
"5150",13771944,0,0,0
"5151",13771970,1,0,0
"5152",13771994,1,0,0
"5153",13772026,1,0,0
"5154",13772034,1,0,0
"5155",13772056,1,1,0
"5156",13772076,1,1,0
"5157",13772090,0,0,0
"5158",13772092,1,0,0
"5159",13772094,1,0,0
"5160",13772100,1,0,0
"5161",13772108,1,0,0
"5162",13772120,1,1,0
"5163",13772134,1,0,0
"5164",13772160,1,1,0
"5165",13772174,1,0,0
"5166",13772176,0,0,0
"5167",13772210,1,1,0
"5168",13772214,0,0,0
"5169",13772222,0,0,0
"5170",13772224,1,1,0
"5171",13772234,1,1,0
"5172",13772236,1,1,0
"5173",13772238,1,0,0
"5174",13772244,0,0,0
"5175",13772248,1,1,0
"5176",13772252,1,1,0
"5177",13772254,0,0,0
"5178",13772256,0,0,0
"5179",13772258,1,1,0
"5180",13772260,0,0,0
"5181",13772262,0,0,0
"5182",13772264,0,0,0
"5183",13772266,0,0,0
"5184",13772268,0,0,0
"5185",13772274,1,1,0
"5186",13772276,0,0,0
"5187",13772278,0,0,0
"5188",13772324,1,0,0
"5189",13772346,1,1,0
"5190",13772620,1,0,0
"5191",13772626,0,0,0
"5192",13772634,0,0,0
"5193",13772636,0,0,0
"5194",13772640,0,0,0
"5195",13772644,0,1,0
"5196",13772646,1,0,0
"5197",13772648,0,0,0
"5198",13772662,1,1,0
"5199",13772680,0,0,0
"5200",13778672,0,0,0
"5201",13778684,0,1,0
"5202",13778708,0,0,0
"5203",13778752,0,1,0
"5204",13778758,0,0,0
"5205",13778772,0,1,0
"5206",13778778,0,1,0
"5207",13778798,0,1,0
"5208",13778808,0,0,0
"5209",13778814,0,1,0
"5210",13778816,0,0,0
"5211",13778826,0,0,0
"5212",13778832,0,0,0
"5213",13778840,0,1,0
"5214",13778844,0,1,0
"5215",13778854,0,1,0
"5216",13778868,0,1,0
"5217",13778876,0,1,0
"5218",13778880,0,0,0
"5219",13778886,0,0,0
"5220",13778888,0,0,0
"5221",13778892,0,0,0
"5222",13778908,0,0,0
"5223",13778918,0,1,0
"5224",13779174,0,0,0
"5225",13779190,0,0,0
"5226",13779204,0,0,0
"5227",13779216,0,0,0
"5228",13779254,0,1,0
"5229",13779258,0,0,0
"5230",13779260,0,0,0
"5231",13779274,0,0,0
"5232",13779276,0,0,0
"5233",13779278,0,0,0
"5234",13779282,0,0,0
"5235",13779290,0,0,0
"5236",13779318,0,0,0
"5237",13779332,0,1,0
"5238",13779340,0,1,0
"5239",13779350,0,1,0
"5240",13779368,0,0,0
"5241",13779416,0,1,0
"5242",13779428,0,1,0
"5243",13779454,0,0,0
"5244",13779576,0,0,0
"5245",13779578,0,1,0
"5246",13781014,0,0,0
"5247",13781020,0,0,0
"5248",13781024,0,0,0
"5249",13781070,0,1,0
"5250",13781094,0,0,0
"5251",13781098,0,0,0
"5252",13781106,0,0,0
"5253",13781114,0,0,0
"5254",13781116,0,0,0
"5255",13781122,0,0,0
"5256",13781148,0,0,0
"5257",13781150,0,0,0
"5258",13781178,0,1,0
"5259",13781196,0,0,0
"5260",13781200,0,0,0
"5261",13781208,0,1,0
"5262",13781218,0,0,0
"5263",13781230,0,0,0
"5264",13781248,0,0,0
"5265",13781294,0,0,0
"5266",13781296,0,0,0
"5267",13781324,0,0,0
"5268",13781328,0,0,0
"5269",13781330,0,0,0
"5270",13781386,0,1,0
"5271",13781394,0,0,0
"5272",13781426,0,0,0
"5273",13781428,0,0,0
"5274",13781440,0,1,0
"5275",13781444,0,1,0
"5276",13781464,0,0,0
"5277",13781466,0,0,0
"5278",13781482,0,1,0
"5279",13781484,0,0,0
"5280",13781496,0,0,0
"5281",13781500,0,0,0
"5282",13781516,0,1,0
"5283",13781538,0,0,0
"5284",13781554,0,0,0
"5285",13781556,0,0,0
"5286",13781558,0,0,0
"5287",13781592,0,1,0
"5288",13781614,0,1,0
"5289",13781626,0,0,0
"5290",13781632,0,0,0
"5291",13781656,0,1,0
"5292",13781664,0,1,0
"5293",13781670,0,0,0
"5294",13781678,0,0,0
"5295",13781720,0,0,0
"5296",13781726,0,0,0
"5297",13781728,0,0,0
"5298",13781748,0,0,0
"5299",13781780,0,1,0
"5300",13781782,0,0,0
"5301",13781784,0,1,0
"5302",13781832,0,0,0
"5303",13781864,0,0,0
"5304",13781868,0,1,0
"5305",13781890,0,0,0
"5306",13781892,0,0,0
"5307",13781918,0,0,0
"5308",13781930,0,0,0
"5309",13781940,0,0,0
"5310",13781966,0,1,0
"5311",13781970,0,0,0
"5312",13781996,0,0,0
"5313",13782002,0,1,0
"5314",13782004,0,0,0
"5315",13782014,0,1,0
"5316",13782016,0,0,0
"5317",13782054,0,0,0
"5318",13782066,0,1,0
"5319",13782080,0,0,0
"5320",13782088,0,0,0
"5321",13782102,0,0,0
"5322",13782120,0,0,0
"5323",13782124,0,0,0
"5324",13782136,0,1,0
"5325",13782150,0,1,0
"5326",13782202,0,0,0
"5327",13782216,0,0,0
"5328",13782226,0,1,0
"5329",13782228,0,0,0
"5330",13782240,0,0,0
"5331",13782254,0,0,0
"5332",13782268,0,0,0
"5333",13782290,0,0,0
"5334",13782314,0,0,0
"5335",13782336,0,1,0
"5336",13782384,0,0,0
"5337",13782422,0,0,0
"5338",13782448,0,1,0
"5339",13782478,0,1,0
"5340",13782492,0,1,0
"5341",13782516,0,1,0
"5342",13782528,0,1,0
"5343",13782536,0,0,0
"5344",13782564,0,1,0
"5345",13782584,0,1,0
"5346",13782596,0,0,0
"5347",13782606,0,0,0
"5348",13782680,0,1,0
"5349",13782684,0,0,0
"5350",13782748,0,1,0
"5351",13782752,0,0,0
"5352",13782766,0,1,0
"5353",13782774,0,0,0
"5354",13782798,0,1,0
"5355",13782808,0,0,0
"5356",13782810,0,0,0
"5357",13782820,0,1,0
"5358",13782850,0,0,0
"5359",13782854,0,1,0
"5360",13782884,0,1,0
"5361",13782900,0,1,0
"5362",13782956,0,1,0
"5363",13782968,0,1,0
"5364",13782978,0,1,0
"5365",13782994,0,1,0
"5366",13783008,0,1,0
"5367",13783040,0,1,0
"5368",13783090,0,1,0
"5369",13783124,0,1,0
"5370",13783128,0,0,0
"5371",13783136,0,1,0
"5372",13783180,0,0,0
"5373",13783184,0,0,0
"5374",13783362,0,0,0
"5375",13783374,0,1,0
"5376",13783378,0,1,0
"5377",13783382,0,0,0
"5378",13783384,0,0,0
"5379",13783964,0,0,0
"5380",13783966,0,0,0
"5381",13783970,0,0,0
"5382",13783972,0,0,0
"5383",13783974,0,0,0
"5384",13783976,0,1,0
"5385",13783990,0,1,0
"5386",13784010,0,1,0
"5387",13784024,0,1,0
"5388",13784026,0,0,0
"5389",13784042,0,1,0
"5390",13784050,0,1,0
"5391",13784054,0,0,0
"5392",13784082,0,0,0
"5393",13784086,0,0,0
"5394",13784096,0,1,0
"5395",13784100,0,0,0
"5396",13784136,0,1,0
"5397",13784158,0,0,0
"5398",13784162,0,1,0
"5399",13784164,0,1,0
"5400",13784170,0,0,0
"5401",13784172,0,1,0
"5402",13784184,0,0,0
"5403",13784196,0,1,0
"5404",13784198,0,1,0
"5405",13784200,0,1,0
"5406",13784280,0,1,0
"5407",13784324,0,1,0
"5408",13784348,0,0,0
"5409",13784350,0,0,0
"5410",13784352,0,0,0
"5411",13784572,0,0,0
"5412",13784582,0,0,0
"5413",13784594,0,0,0
"5414",13784596,0,0,0
"5415",13784600,0,0,0
"5416",13784602,0,1,0
"5417",13784610,0,0,0
"5418",13784622,0,1,0
"5419",13784628,0,0,0
"5420",13784630,0,0,0
"5421",13784632,0,0,0
"5422",13784634,0,1,0
"5423",13784698,1,1,0
"5424",13784710,0,1,0
"5425",13784728,0,0,0
"5426",13785238,0,1,0
"5427",13785244,0,0,0
"5428",13785246,0,1,0
"5429",13785248,0,1,0
"5430",13785250,0,0,0
"5431",13785262,0,1,0
"5432",13785266,0,1,0
"5433",13785302,0,1,0
"5434",13785304,0,1,0
"5435",13785310,0,0,0
"5436",13785318,0,1,0
"5437",13785338,0,1,0
"5438",13785340,0,0,0
"5439",13785344,0,0,0
"5440",13785364,0,0,0
"5441",13785374,0,0,0
"5442",13785376,0,0,0
"5443",13785378,0,1,0
"5444",13785384,0,1,0
"5445",13785388,0,0,0
"5446",13785398,0,1,0
"5447",13785414,0,1,0
"5448",13785426,0,0,0
"5449",13785430,0,1,0
"5450",13785452,1,1,0
"5451",13785474,0,1,0
"5452",13785500,0,1,0
"5453",13785510,0,1,0
"5454",13785512,1,1,0
"5455",13785516,0,0,0
"5456",13785520,0,1,0
"5457",13785528,0,1,0
"5458",13785530,0,0,0
"5459",13785534,0,0,0
"5460",13785536,0,0,0
"5461",13785560,0,1,0
"5462",13785570,0,1,0
"5463",13785574,0,1,0
"5464",13785576,0,1,0
"5465",13785588,0,0,0
"5466",13785616,0,1,0
"5467",13785628,0,0,0
"5468",13785630,1,1,0
"5469",13785654,0,1,0
"5470",13785668,0,0,0
"5471",13785700,0,1,0
"5472",13785704,0,1,0
"5473",13785708,0,1,0
"5474",13785724,0,0,0
"5475",13785726,0,0,0
"5476",13785728,0,1,0
"5477",13785732,0,0,0
"5478",13785736,0,0,0
"5479",13785742,0,1,0
"5480",13785746,0,1,0
"5481",13785748,0,1,0
"5482",13785756,0,1,0
"5483",13785778,0,1,0
"5484",13785784,0,1,0
"5485",13785786,0,1,0
"5486",13785792,0,1,0
"5487",13785808,0,1,0
"5488",13785816,0,1,0
"5489",13785834,0,1,0
"5490",13785836,1,1,0
"5491",13785842,0,1,0
"5492",13785862,0,1,0
"5493",13785864,0,1,0
"5494",13785870,1,1,0
"5495",13785874,0,1,0
"5496",13785884,0,1,0
"5497",13785890,0,1,0
"5498",13785892,0,1,0
"5499",13785894,0,1,0
"5500",13785904,0,1,0
"5501",13785914,0,1,0
"5502",13785922,0,1,0
"5503",13785924,0,1,0
"5504",13785926,0,0,0
"5505",13785932,1,1,0
"5506",13785950,0,1,0
"5507",13785974,0,1,0
"5508",13786002,0,1,0
"5509",13786016,0,1,0
"5510",13786032,0,0,0
"5511",13786034,0,1,0
"5512",13786148,0,0,0
"5513",13786158,0,0,0
"5514",13786202,0,1,0
"5515",13786208,0,0,0
"5516",13786240,0,0,0
"5517",13786242,0,0,0
"5518",13786270,0,0,0
"5519",13786274,0,1,0
"5520",13786592,0,1,0
"5521",13786604,1,1,0
"5522",13786620,1,1,0
"5523",13786640,0,1,0
"5524",13786642,1,1,0
"5525",13786654,0,1,0
"5526",13786662,0,1,0
"5527",13786778,0,1,0
"5528",13786780,0,1,0
"5529",13786788,0,1,0
"5530",13786802,0,1,0
"5531",13786830,0,0,0
"5532",13786856,0,1,0
"5533",13786874,0,1,0
"5534",13786882,0,1,0
"5535",13786888,0,1,0
"5536",13786890,0,1,0
"5537",13786896,0,1,0
"5538",13786966,0,1,0
"5539",13786976,0,1,0
"5540",13786982,1,1,0
"5541",13786984,1,1,0
"5542",13787048,0,0,0
"5543",13801694,1,0,0
"5544",13801702,1,0,1
"5545",13801714,1,0,1
"5546",13801728,1,0,1
"5547",13801744,1,1,1
"5548",13801746,0,0,0
"5549",13801748,1,0,0
"5550",13801914,1,0,0
"5551",13801918,1,0,0
"5552",13801926,1,0,0
"5553",13801936,1,0,0
"5554",13801954,0,0,0
"5555",13802214,1,0,1
"5556",13802216,0,0,0
"5557",13802222,1,1,1
"5558",13802226,1,0,0
"5559",13802232,1,1,1
"5560",13802234,1,1,1
"5561",13802246,1,0,0
"5562",13802254,1,0,0
"5563",13802258,0,0,0
"5564",13802270,1,1,1
"5565",13802278,1,1,1
"5566",13802286,1,1,1
"5567",13802298,1,1,1
"5568",13802302,1,0,0
"5569",13802338,1,1,1
"5570",13802346,1,1,1
"5571",13802366,1,1,1
"5572",13802370,1,1,1
"5573",13802374,1,0,1
"5574",13802418,1,1,1
"5575",13802422,1,0,1
"5576",13802428,1,1,1
"5577",13802432,1,0,1
"5578",13802438,1,0,1
"5579",13802480,1,0,1
"5580",13802486,1,1,1
"5581",13802492,1,0,1
"5582",13802500,1,0,0
"5583",13802528,1,0,0
"5584",13802534,1,0,1
"5585",13802542,1,1,1
"5586",13802544,1,0,1
"5587",13802546,1,0,1
"5588",13802584,1,0,1
"5589",13802592,1,0,1
"5590",13802616,1,0,1
"5591",13802620,1,0,1
"5592",13802626,1,0,1
"5593",13802662,0,0,1
"5594",13802664,1,0,1
"5595",13802670,1,0,1
"5596",13802712,1,0,1
"5597",13802718,1,0,1
"5598",13802756,1,0,1
"5599",13802760,1,0,1
"5600",13802764,1,0,1
"5601",13802766,1,0,0
"5602",13802780,0,0,0
"5603",13802782,0,0,0
"5604",13802794,1,0,1
"5605",13802796,1,0,0
"5606",13802802,0,0,0
"5607",13802804,0,0,0
"5608",13802806,0,0,0
"5609",13802810,1,0,1
"5610",13802812,1,0,1
"5611",13802824,0,0,0
"5612",13802836,1,0,0
"5613",13802840,0,0,0
"5614",13802844,0,0,0
"5615",13802846,1,0,0
"5616",13802848,1,0,1
"5617",13802890,1,0,0
"5618",13802914,1,0,1
"5619",13802920,1,0,1
"5620",13802926,1,0,0
"5621",13802928,1,0,1
"5622",13802936,1,0,1
"5623",13802942,1,0,1
"5624",13802956,1,0,1
"5625",13802980,1,0,1
"5626",13802982,1,0,1
"5627",13802984,1,0,1
"5628",13803000,1,0,1
"5629",13803004,1,0,1
"5630",13803020,1,0,1
"5631",13803066,1,0,1
"5632",13803084,1,0,1
"5633",13803112,1,0,1
"5634",13803120,1,0,0
"5635",13803124,1,0,0
"5636",13803128,0,0,0
"5637",13803130,1,0,1
"5638",13803152,1,0,1
"5639",13803182,1,0,1
"5640",13803200,1,0,1
"5641",13803206,1,0,1
"5642",13803238,1,0,1
"5643",13803260,1,0,1
"5644",13803284,1,0,1
"5645",13803298,0,0,0
"5646",13803314,0,0,0
"5647",13803328,1,0,1
"5648",13803336,0,0,0
"5649",13803344,0,0,0
"5650",13803350,1,0,1
"5651",13803394,1,0,1
"5652",13803396,0,0,0
"5653",13803408,1,0,1
"5654",13803428,1,0,1
"5655",13803448,1,1,1
"5656",13803506,1,0,1
"5657",13803528,1,0,1
"5658",13803534,0,0,0
"5659",13803578,1,0,1
"5660",13803588,0,0,0
"5661",13803594,1,0,1
"5662",13803626,1,0,1
"5663",13803630,1,0,1
"5664",13803636,1,0,0
"5665",13803642,1,1,1
"5666",13803660,1,0,1
"5667",13803674,1,0,1
"5668",13803716,1,1,1
"5669",13803768,1,0,1
"5670",13803780,1,0,1
"5671",13803784,1,0,1
"5672",13803792,1,0,1
"5673",13803806,0,0,0
"5674",13803810,1,0,1
"5675",13803826,1,1,1
"5676",13803872,0,0,0
"5677",13804000,0,0,0
"5678",13804020,1,0,0
"5679",13804052,1,0,0
"5680",13804064,0,0,0
"5681",13804072,0,0,0
"5682",13804082,1,0,0
"5683",13804090,1,0,0
"5684",13804102,1,0,0
"5685",13804110,1,0,1
"5686",13804136,1,0,1
"5687",13804140,1,0,1
"5688",13804162,1,0,1
"5689",13804172,1,0,1
"5690",13804506,1,0,0
"5691",13804520,1,0,1
"5692",13804522,1,0,0
"5693",13804532,1,1,0
"5694",13804534,1,0,1
"5695",13804538,1,0,1
"5696",13804542,1,0,0
"5697",13804544,1,1,1
"5698",13804628,0,0,0
"5699",13867908,0,0,0
"5700",13867910,1,0,0
"5701",13867912,0,0,0
"5702",13867914,1,0,0
"5703",13867918,0,0,0
"5704",13867950,0,1,0
"5705",13867952,1,1,0
"5706",13867962,0,0,0
"5707",13867964,1,1,0
"5708",13867966,0,0,0
"5709",13867970,0,0,0
"5710",13867972,1,0,0
"5711",13867974,0,0,0
"5712",13867976,0,0,0
"5713",13867978,0,0,0
"5714",13867980,0,0,0
"5715",13867982,0,0,0
"5716",13867984,1,1,0
"5717",13867986,0,0,0
"5718",13867988,0,0,0
"5719",13867992,1,0,0
"5720",13868000,0,0,0
"5721",13868190,0,0,0
"5722",13868346,0,0,0
"5723",13868372,0,0,0
"5724",13868396,0,0,0
"5725",13868402,0,0,0
"5726",13868414,0,0,0
"5727",13868428,0,0,0
"5728",13868432,0,0,0
"5729",13868440,0,0,0
"5730",13868470,0,0,0
"5731",13868478,0,0,0
"5732",13868480,0,0,0
"5733",13868512,0,0,0
"5734",13868532,0,0,0
"5735",13868550,0,0,0
"5736",13868552,0,0,0
"5737",13868586,0,0,0
"5738",13868610,1,1,0
"5739",13868612,1,0,0
"5740",13868614,1,0,0
"5741",13868638,0,0,0
"5742",13868646,1,0,0
"5743",13868662,1,1,0
"5744",13868670,1,1,0
"5745",13868672,0,0,0
"5746",13868680,1,0,0
"5747",13868696,0,0,0
"5748",13868702,1,1,0
"5749",13868712,0,0,0
"5750",13868720,1,1,0
"5751",13868736,1,0,0
"5752",13868758,0,0,0
"5753",13868770,1,0,0
"5754",13868772,1,0,0
"5755",13869332,0,0,0
"5756",13869348,0,0,0
"5757",13869358,0,0,0
"5758",13869372,0,0,0
"5759",13869388,0,0,0
"5760",13869390,0,0,0
"5761",13869392,0,0,0
"5762",13869404,0,0,0
"5763",13869414,0,0,0
"5764",13869434,0,0,0
"5765",13869542,0,0,0
"5766",13869546,0,0,0
"5767",13869550,0,0,0
"5768",13869558,0,1,0
"5769",13869564,0,0,0
"5770",13869566,0,1,0
"5771",13869576,0,0,0
"5772",13869578,0,1,0
"5773",13869580,0,0,0
"5774",13869584,0,1,0
"5775",13869706,0,0,0
"5776",13869708,0,0,0
"5777",13870170,1,0,0
"5778",13870172,0,0,0
"5779",13870184,0,0,0
"5780",13870210,1,1,0
"5781",13870218,0,0,0
"5782",13870234,0,0,0
"5783",13870238,0,0,0
"5784",13870240,0,0,0
"5785",13870242,0,0,0
"5786",13870254,0,0,0
"5787",13870262,0,0,0
"5788",13870280,0,0,0
"5789",13870282,0,0,0
"5790",13870286,0,0,0
"5791",13870300,0,0,0
"5792",13870304,0,0,0
"5793",13870310,0,0,0
"5794",13870316,0,0,0
"5795",13870318,0,0,0
"5796",13870320,1,0,0
"5797",13870322,0,0,0
"5798",13870326,0,0,0
"5799",13870338,1,0,0
"5800",13870340,0,0,0
"5801",13870346,0,0,0
"5802",13870354,1,0,0
"5803",13870360,0,0,0
"5804",13870374,0,0,0
"5805",13870404,0,0,0
"5806",13870414,1,1,0
"5807",13870418,0,0,0
"5808",13870420,1,0,0
"5809",13870424,1,1,0
"5810",13870462,0,1,0
"5811",13870488,1,1,0
"5812",13870492,0,0,0
"5813",13870512,1,1,0
"5814",13870528,1,1,0
"5815",13870588,0,0,0
"5816",13870608,0,1,0
"5817",13870612,0,1,0
"5818",13870614,0,1,0
"5819",13870616,0,0,0
"5820",13870618,0,0,0
"5821",13870622,0,0,0
"5822",13870626,0,0,0
"5823",13870634,0,0,0
"5824",13870640,0,0,0
"5825",13870642,0,0,0
"5826",13870762,1,1,0
"5827",13870826,1,0,0
"5828",13870846,1,1,0
"5829",13870862,0,1,0
"5830",13870866,0,1,0
"5831",13870884,0,1,0
"5832",13870886,1,0,0
"5833",13870890,0,1,0
"5834",13870892,0,1,0
"5835",13870894,0,1,0
"5836",13870896,0,1,0
"5837",13870912,0,0,0
"5838",13870914,0,0,0
"5839",13870918,1,1,0
"5840",13870920,0,1,0
"5841",13870928,0,1,0
"5842",13870956,0,1,0
"5843",13870970,0,1,0
"5844",13870978,1,0,0
"5845",13870984,0,1,0
"5846",13870996,0,1,0
"5847",13871010,0,1,0
"5848",13871016,0,0,0
"5849",13871022,1,1,0
"5850",13871026,0,0,0
"5851",13871028,1,1,0
"5852",13871038,0,0,0
"5853",13871042,0,0,0
"5854",13871098,1,1,0
"5855",13871112,0,0,0
"5856",13871114,0,0,0
"5857",13871124,0,0,0
"5858",13871132,0,0,0
"5859",13871142,1,1,0
"5860",13871144,1,1,0
"5861",13871148,0,0,0
"5862",13871156,0,1,0
"5863",13871208,0,0,0
"5864",13871210,0,0,0
"5865",13871252,1,1,0
"5866",13871254,0,1,0
"5867",13871274,1,1,0
"5868",13871276,0,0,0
"5869",13871378,0,0,0
"5870",13871382,1,0,0
"5871",13871416,0,0,0
"5872",13871422,0,0,0
"5873",13871424,0,0,0
"5874",13871430,0,1,0
"5875",13871442,0,0,0
"5876",13871454,1,0,0
"5877",13872366,0,1,0
"5878",13872370,1,0,0
"5879",13872374,0,1,0
"5880",13872376,0,0,0
"5881",13872378,0,0,0
"5882",13872396,0,1,0
"5883",13872418,1,1,0
"5884",13872434,1,0,0
"5885",13872436,0,0,0
"5886",13872448,1,1,0
"5887",13872460,1,0,0
"5888",13872462,0,0,0
"5889",13872466,0,0,0
"5890",13872478,1,0,0
"5891",13872480,0,0,0
"5892",13872484,1,0,0
"5893",13872486,1,1,0
"5894",13872488,1,1,0
"5895",13872490,1,0,0
"5896",13872498,1,0,0
"5897",13872502,1,0,0
"5898",13872512,1,0,0
"5899",13872520,1,1,0
"5900",13872536,1,1,0
"5901",13872542,1,1,0
"5902",13872550,0,1,0
"5903",13872576,0,1,0
"5904",13872622,0,0,0
"5905",13872624,0,0,0
"5906",13872660,0,0,0
"5907",13872668,0,0,0
"5908",13872672,0,0,0
"5909",13872752,0,0,0
"5910",13872754,0,0,0
"5911",13872788,0,0,0
"5912",13872824,0,1,0
"5913",13872858,0,0,0
"5914",13872884,0,0,0
"5915",13873062,1,1,0
"5916",13873068,0,1,0
"5917",13881142,0,0,0
"5918",13881246,0,0,0
"5919",13881316,0,0,0
"5920",13881340,0,0,0
"5921",13881344,0,0,0
"5922",13881360,0,1,0
"5923",13881364,0,0,0
"5924",13881374,0,1,0
"5925",13881400,0,0,0
"5926",13881414,0,0,0
"5927",13881424,0,0,0
"5928",13881428,0,0,0
"5929",13881446,0,0,0
"5930",13881452,0,0,0
"5931",13881464,0,0,0
"5932",13881474,0,1,0
"5933",13881478,0,0,0
"5934",13881484,0,0,0
"5935",13881496,0,0,0
"5936",13881502,0,0,0
"5937",13881504,0,0,0
"5938",13881506,0,0,0
"5939",13881520,0,1,0
"5940",13881524,0,0,0
"5941",13881528,0,0,0
"5942",13881530,0,0,0
"5943",13881540,0,0,0
"5944",13881556,0,1,0
"5945",13881566,0,0,0
"5946",13881570,0,0,0
"5947",13881578,0,0,0
"5948",13881580,0,0,0
"5949",13881620,0,0,0
"5950",13881654,0,0,0
"5951",13881672,0,0,0
"5952",13881676,0,0,0
"5953",13881714,0,1,0
"5954",13881728,0,0,0
"5955",13881758,0,0,0
"5956",13881760,0,0,0
"5957",13881774,0,0,0
"5958",13881788,0,1,0
"5959",13881792,0,0,0
"5960",13881798,0,0,0
"5961",13881808,0,0,0
"5962",13881826,0,0,0
"5963",13881840,0,0,0
"5964",13881904,0,0,0
"5965",13882310,0,0,0
"5966",13882320,0,0,0
"5967",13882338,0,0,0
"5968",13882350,0,1,0
"5969",13882356,0,0,0
"5970",13882380,0,0,0
"5971",13882382,0,0,0
"5972",13882388,0,1,0
"5973",13882394,0,1,0
"5974",13882428,0,0,0
"5975",13882432,0,1,0
"5976",13882434,0,0,0
"5977",13882452,0,0,0
"5978",13882466,0,1,0
"5979",13882472,0,0,0
"5980",13882476,0,0,0
"5981",13882484,0,0,0
"5982",13882486,0,0,0
"5983",13882498,0,1,0
"5984",13882500,0,0,0
"5985",13882512,0,0,0
"5986",13882524,0,0,0
"5987",13882526,0,0,0
"5988",13882528,0,0,0
"5989",13882530,0,0,0
"5990",13882536,0,1,0
"5991",13882540,0,0,0
"5992",13882542,0,1,0
"5993",13882546,0,0,0
"5994",13882550,0,0,0
"5995",13882560,0,0,0
"5996",13882580,0,1,0
"5997",13882586,0,0,0
"5998",13882596,0,1,0
"5999",13882608,0,0,0
"6000",13882614,0,0,0
"6001",13882676,0,0,0
"6002",13882738,0,0,0
"6003",13882780,0,0,0
"6004",13882794,0,0,0
"6005",13882806,0,0,0
"6006",13882812,0,1,0
"6007",13882816,0,0,0
"6008",13882822,0,0,0
"6009",13882832,0,0,0
"6010",13882844,1,1,0
"6011",13882852,0,0,0
"6012",13882854,1,1,0
"6013",13882870,1,0,0
"6014",13882876,0,0,0
"6015",13882882,0,0,0
"6016",13882886,0,0,0
"6017",13882890,0,0,0
"6018",13882896,0,0,0
"6019",13882900,0,0,0
"6020",13882910,1,1,0
"6021",13882922,1,1,0
"6022",13882926,1,1,0
"6023",13882928,0,0,0
"6024",13882938,1,0,0
"6025",13882958,1,1,0
"6026",13882960,0,0,0
"6027",13883030,0,0,0
"6028",13883032,0,1,0
"6029",13883034,0,1,0
"6030",13883038,1,0,0
"6031",13883040,0,0,0
"6032",13883042,0,0,0
"6033",13883044,0,0,0
"6034",13883048,1,1,0
"6035",13883058,0,1,0
"6036",13883072,1,1,0
