Species,Variable,X,Y
CCS,WT_Perm,1075.7126,0.259959711
CCS,Ponddn_S,0,0.268760487
CCS,Ponddn_S,783.8330769,0.267942513
CCS,Ponddn_S,1567.666154,0.267101817
CCS,Ponddn_S,2351.499231,0.262820886
CCS,Ponddn_S,3135.332308,0.262818078
CCS,Ponddn_S,3919.165385,0.262637129
CCS,Ponddn_S,4702.998462,0.262617978
CCS,Ponddn_S,5486.831538,0.263147064
CCS,Ponddn_S,6270.664615,0.263251045
CCS,Ponddn_S,7054.497692,0.265992449
CCS,Ponddn_S,7838.330769,0.268891981
CCS,Ponddn_S,8622.163846,0.271663042
CCS,Ponddn_S,9405.996923,0.279008834
CCS,Ponddn_S,10189.83,0.279307528
CCS,Ponddn_S,10973.66308,0.279406494
CCS,Ponddn_S,11757.49615,0.282297638
CCS,Ponddn_S,12541.32923,0.282297638
CCS,Ponddn_S,13325.16231,0.282413638
CCS,Ponddn_S,14108.99538,0.282249448
CCS,Ponddn_S,14892.82846,0.282249448
CCS,Ponddn_S,15676.66154,0.282021864
CCS,Ponddn_S,16460.49462,0.282021864
CCS,Ponddn_S,17244.32769,0.282053972
CCS,Ponddn_S,18028.16077,0.282086212
CCS,Ponddn_S,18811.99385,0.282086212
CCS,Ponddn_S,19595.82692,0.281993497
CCS,Ponddn_S,20379.66,0.281993497
CCS,Ponddn_S,21163.49308,0.279873497
CCS,Ponddn_S,21947.32615,0.279873497
CCS,Ponddn_S,22731.15923,0.279873497
CCS,Ponddn_S,23514.99231,0.278333793
CCS,Ponddn_S,24298.82538,0.278333793
CCS,Ponddn_S,25082.65846,0.278333793
CCS,Ponddn_S,25866.49154,0.278333793
CCS,Ponddn_S,26650.32462,0.278333793
CCS,Ponddn_S,27434.15769,0.264007936
CCS,Ponddn_S,28217.99077,0.264007936
CCS,Ponddn_S,29001.82385,0.264007936
CCS,Ponddn_S,29785.65692,0.264007936
CCS,Ponddn_S,30569.49,0.264007936
CCS,W_Darcy,-460.2382,0.247345724
CCS,W_Darcy,-449.926958,0.247345724
CCS,W_Darcy,-439.615716,0.247345724
CCS,W_Darcy,-429.304474,0.247345724
CCS,W_Darcy,-418.993232,0.247345724
CCS,W_Darcy,-408.68199,0.247345724
CCS,W_Darcy,-398.370748,0.247345724
CCS,W_Darcy,-388.059506,0.247345724
CCS,W_Darcy,-377.748264,0.247345724
CCS,W_Darcy,-367.437022,0.247345724
CCS,W_Darcy,-357.12578,0.247345724
CCS,W_Darcy,-346.814538,0.247345724
CCS,W_Darcy,-336.503296,0.247345724
CCS,W_Darcy,-326.192054,0.247345724
CCS,W_Darcy,-315.880812,0.247345724
CCS,W_Darcy,-305.56957,0.247345724
CCS,W_Darcy,-295.258328,0.247345724
CCS,W_Darcy,-284.947086,0.247345724
CCS,W_Darcy,-274.635844,0.247345724
CCS,W_Darcy,-264.324602,0.247345724
CCS,W_Darcy,-254.01336,0.247345724
CCS,W_Darcy,-243.702118,0.247345724
CCS,W_Darcy,-233.390876,0.247345724
CCS,W_Darcy,-223.079634,0.247345724
CCS,W_Darcy,-212.768392,0.247345724
CCS,W_Darcy,-202.45715,0.247345724
CCS,W_Darcy,-192.145908,0.247345724
CCS,W_Darcy,-181.834666,0.247345724
CCS,W_Darcy,-171.523424,0.247345724
CCS,W_Darcy,-161.212182,0.247345724
CCS,W_Darcy,-150.90094,0.247345724
CCS,W_Darcy,-140.589698,0.247345724
CCS,W_Darcy,-130.278456,0.247345724
CCS,W_Darcy,-119.967214,0.247345724
CCS,W_Darcy,-109.655972,0.247345724
CCS,W_Darcy,-99.34473,0.24727717
CCS,W_Darcy,-89.033488,0.247213443
CCS,W_Darcy,-78.722246,0.247180528
CCS,W_Darcy,-68.411004,0.247124288
CCS,W_Darcy,-58.099762,0.247632043
CCS,W_Darcy,-47.78852,0.247736136
CCS,W_Darcy,-37.477278,0.248058969
CCS,W_Darcy,-27.166036,0.250723365
CCS,W_Darcy,-16.854794,0.26085404
CCS,W_Darcy,-6.543552,0.263379634
CCS,W_Darcy,3.76769,0.302017275
CCS,W_Darcy,14.078932,0.301991363
CCS,W_Darcy,24.390174,0.301991363
CCS,W_Darcy,34.701416,0.301991363
CCS,W_Darcy,45.012658,0.301991363
CCS,W_Darcy,55.3239,0.301991363
CCS,WT_Darcy,-100.9111,0.267858763
CCS,WT_Darcy,-98.569026,0.267858763
CCS,WT_Darcy,-96.226952,0.267858763
CCS,WT_Darcy,-93.884878,0.267858763
CCS,WT_Darcy,-91.542804,0.267858763
CCS,WT_Darcy,-89.20073,0.267858763
CCS,WT_Darcy,-86.858656,0.267858763
CCS,WT_Darcy,-84.516582,0.267858763
CCS,WT_Darcy,-82.174508,0.267858763
CCS,WT_Darcy,-79.832434,0.267858763
CCS,WT_Darcy,-77.49036,0.267858763
CCS,WT_Darcy,-75.148286,0.267858763
CCS,WT_Darcy,-72.806212,0.267858763
CCS,WT_Darcy,-70.464138,0.267858763
CCS,WT_Darcy,-68.122064,0.267858763
CCS,WT_Darcy,-65.77999,0.267858763
CCS,WT_Darcy,-63.437916,0.267858763
CCS,WT_Darcy,-61.095842,0.267858763
CCS,WT_Darcy,-58.753768,0.267858763
CCS,WT_Darcy,-56.411694,0.267858763
CCS,WT_Darcy,-54.06962,0.267858763
CCS,WT_Darcy,-51.727546,0.267858763
CCS,WT_Darcy,-49.385472,0.267916906
CCS,WT_Darcy,-47.043398,0.267916728
CCS,WT_Darcy,-44.701324,0.267891901
CCS,WT_Darcy,-42.35925,0.267881647
CCS,WT_Darcy,-40.017176,0.267537131
CCS,WT_Darcy,-37.675102,0.267153397
CCS,WT_Darcy,-35.333028,0.266864343
CCS,WT_Darcy,-32.990954,0.266513644
CCS,WT_Darcy,-30.64888,0.266200923
CCS,WT_Darcy,-28.306806,0.266040653
CCS,WT_Darcy,-25.964732,0.263839967
CCS,WT_Darcy,-23.622658,0.258579651
CCS,WT_Darcy,-21.280584,0.257723052
CCS,WT_Darcy,-18.93851,0.256958366
CCS,WT_Darcy,-16.596436,0.256682729
CCS,WT_Darcy,-14.254362,0.256005653
CCS,WT_Darcy,-11.912288,0.255639751
CCS,WT_Darcy,-9.570214,0.255365833
CCS,WT_Darcy,-7.22814,0.255599221
CCS,WT_Darcy,-4.886066,0.255150652
CCS,WT_Darcy,-2.543992,0.258947756
CCS,WT_Darcy,-0.201918,0.29221083
CCS,WT_Darcy,2.140156,0.325146006
CCS,WT_Darcy,4.48223,0.335899673
CCS,WT_Darcy,6.824304,0.335992958
CCS,WT_Darcy,9.166378,0.336276141
CCS,WT_Darcy,11.508452,0.336312296
CCS,WT_Darcy,13.850526,0.336312296
CCS,WT_Darcy,16.1926,0.336168167
CCS,WT_BR50,0,0.255154793
CCS,WT_BR50,0.02,0.252401921
CCS,WT_BR50,0.04,0.251579684
CCS,WT_BR50,0.06,0.250331934
CCS,WT_BR50,0.08,0.24988759
CCS,WT_BR50,0.1,0.249642676
CCS,WT_BR50,0.12,0.24929685
CCS,WT_BR50,0.14,0.248898627
CCS,WT_BR50,0.16,0.248790638
CCS,WT_BR50,0.18,0.248862126
CCS,WT_BR50,0.2,0.248850921
CCS,WT_BR50,0.22,0.248433505
CCS,WT_BR50,0.24,0.247926358
CCS,WT_BR50,0.26,0.247577669
CCS,WT_BR50,0.28,0.247620049
CCS,WT_BR50,0.3,0.247610266
CCS,WT_BR50,0.32,0.24763886
CCS,WT_BR50,0.34,0.247735077
CCS,WT_BR50,0.36,0.247809706
CCS,WT_BR50,0.38,0.247862471
CCS,WT_BR50,0.4,0.247981263
CCS,WT_BR50,0.42,0.247945158
CCS,WT_BR50,0.44,0.24793558
CCS,WT_BR50,0.46,0.248140686
CCS,WT_BR50,0.48,0.247975803
CCS,WT_BR50,0.5,0.24812765
CCS,WT_BR50,0.52,0.248519813
CCS,WT_BR50,0.54,0.24845452
CCS,WT_BR50,0.56,0.248460717
CCS,WT_BR50,0.58,0.248478192
CCS,WT_BR50,0.6,0.248550397
CCS,WT_BR50,0.62,0.248788328
CCS,WT_BR50,0.64,0.248998133
CCS,WT_BR50,0.66,0.249373135
CCS,WT_BR50,0.68,0.249303079
CCS,WT_BR50,0.7,0.249332107
CCS,WT_BR50,0.72,0.249501822
CCS,WT_BR50,0.74,0.249517592
CCS,WT_BR50,0.76,0.249552152
CCS,WT_BR50,0.78,0.249652871
CCS,WT_BR50,0.8,0.249832496
CCS,WT_BR50,0.82,0.249902921
CCS,WT_BR50,0.84,0.250016497
CCS,WT_BR50,0.86,0.250426457
CCS,WT_BR50,0.88,0.250729773
CCS,WT_BR50,0.9,0.251030787
CCS,WT_BR50,0.92,0.251588999
CCS,WT_BR50,0.94,0.252403133
CCS,WT_BR50,0.96,0.254559001
CCS,WT_BR50,0.98,0.256885629
CCS,WT_BR50,1,0.292919129
CMS,WT_GDD,2537.0627,0.52122796
CMS,WT_GDD,2577.740938,0.52122796
CMS,WT_GDD,2618.419176,0.52122796
CMS,WT_GDD,2659.097414,0.52122796
CMS,WT_GDD,2699.775652,0.524599266
CMS,WT_GDD,2740.45389,0.525917289
CMS,WT_GDD,2781.132128,0.525205655
CMS,WT_GDD,2821.810366,0.520316684
CMS,WT_GDD,2862.488604,0.514952769
CMS,WT_GDD,2903.166842,0.512154489
CMS,WT_GDD,2943.84508,0.507620471
CMS,WT_GDD,2984.523318,0.502469731
CMS,WT_GDD,3025.201556,0.480885655
CMS,WT_GDD,3065.879794,0.469064245
CMS,WT_GDD,3106.558032,0.449222995
CMS,WT_GDD,3147.23627,0.19299652
CMS,WT_GDD,3187.914508,0.190166209
CMS,WT_GDD,3228.592746,0.171989127
CMS,WT_GDD,3269.270984,0.15817275
CMS,WT_GDD,3309.949222,0.145547815
CMS,WT_GDD,3350.62746,0.138811591
CMS,WT_GDD,3391.305698,0.137406278
CMS,WT_GDD,3431.983936,0.132338181
CMS,WT_GDD,3472.662174,0.132118572
CMS,WT_GDD,3513.340412,0.128910664
CMS,WT_GDD,3554.01865,0.128488313
CMS,WT_GDD,3594.696888,0.128153614
CMS,WT_GDD,3635.375126,0.128044523
CMS,WT_GDD,3676.053364,0.12799439
CMS,WT_GDD,3716.731602,0.127834389
CMS,WT_GDD,3757.40984,0.127735881
CMS,WT_GDD,3798.088078,0.127587569
CMS,WT_GDD,3838.766316,0.127559521
CMS,WT_GDD,3879.444554,0.127544582
CMS,WT_GDD,3920.122792,0.12751709
CMS,WT_GDD,3960.80103,0.127491864
CMS,WT_GDD,4001.479268,0.127491864
CMS,WT_GDD,4042.157506,0.127491864
CMS,WT_GDD,4082.835744,0.127491864
CMS,WT_GDD,4123.513982,0.127491864
CMS,WT_GDD,4164.19222,0.127491864
CMS,WT_GDD,4204.870458,0.127491864
CMS,WT_GDD,4245.548696,0.127491864
CMS,WT_GDD,4286.226934,0.127491864
CMS,WT_GDD,4326.905172,0.127491864
CMS,WT_GDD,4367.58341,0.127491864
CMS,WT_GDD,4408.261648,0.127491864
CMS,WT_GDD,4448.939886,0.127491864
CMS,WT_GDD,4489.618124,0.127491864
CMS,WT_GDD,4530.296362,0.127491864
CMS,WT_GDD,4570.9746,0.127491864
CMS,WT_Jmin,0,0.434404188
CMS,WT_Jmin,4.099454,0.434404188
CMS,WT_Jmin,8.198908,0.434404188
CMS,WT_Jmin,12.298362,0.434404188
CMS,WT_Jmin,16.397816,0.434404188
CMS,WT_Jmin,20.49727,0.434404188
CMS,WT_Jmin,24.596724,0.434404188
CMS,WT_Jmin,28.696178,0.434404188
CMS,WT_Jmin,32.795632,0.434404188
CMS,WT_Jmin,36.895086,0.434404188
CMS,WT_Jmin,40.99454,0.434404188
CMS,WT_Jmin,45.093994,0.434404188
CMS,WT_Jmin,49.193448,0.434404188
CMS,WT_Jmin,53.292902,0.434404188
CMS,WT_Jmin,57.392356,0.434404188
CMS,WT_Jmin,61.49181,0.434404188
CMS,WT_Jmin,65.591264,0.434404188
CMS,WT_Jmin,69.690718,0.434404188
CMS,WT_Jmin,73.790172,0.434404188
CMS,WT_Jmin,77.889626,0.434404188
CMS,WT_Jmin,81.98908,0.435046882
CMS,WT_Jmin,86.088534,0.434718019
CMS,WT_Jmin,90.187988,0.434708129
CMS,WT_Jmin,94.287442,0.434708129
CMS,WT_Jmin,98.386896,0.434708129
CMS,WT_Jmin,102.48635,0.434708129
CMS,WT_Jmin,106.585804,0.434708129
CMS,WT_Jmin,110.685258,0.434708129
CMS,WT_Jmin,114.784712,0.434708129
CMS,WT_Jmin,118.884166,0.434708129
CMS,WT_Jmin,122.98362,0.434708129
CMS,WT_Jmin,127.083074,0.434708129
CMS,WT_Jmin,131.182528,0.434708129
CMS,WT_Jmin,135.281982,0.434708129
CMS,WT_Jmin,139.381436,0.434708129
CMS,WT_Jmin,143.48089,0.434708129
CMS,WT_Jmin,147.580344,0.434708129
CMS,WT_Jmin,151.679798,0.434708129
CMS,WT_Jmin,155.779252,0.434708129
CMS,WT_Jmin,159.878706,0.429335979
CMS,WT_Jmin,163.97816,0.424810757
CMS,WT_Jmin,168.077614,0.163536479
CMS,WT_Jmin,172.177068,0.151131359
CMS,WT_Jmin,176.276522,0.147152104
CMS,WT_Jmin,180.375976,0.141795315
CMS,WT_Jmin,184.47543,0.140951475
CMS,WT_Jmin,188.574884,0.140794589
CMS,WT_Jmin,192.674338,0.140790302
CMS,WT_Jmin,196.773792,0.140790302
CMS,WT_Jmin,200.873246,0.140790302
CMS,WT_Jmin,204.9727,0.140790302
CMS,WT_Precip,850.3776,0.319925627
CMS,WT_Precip,858.055068,0.319924845
CMS,WT_Precip,865.732536,0.318150164
CMS,WT_Precip,873.410004,0.317910548
CMS,WT_Precip,881.087472,0.306798827
CMS,WT_Precip,888.76494,0.266464934
CMS,WT_Precip,896.442408,0.238831745
CMS,WT_Precip,904.119876,0.228208297
CMS,WT_Precip,911.797344,0.223819394
CMS,WT_Precip,919.474812,0.217134135
CMS,WT_Precip,927.15228,0.180713224
CMS,WT_Precip,934.829748,0.157259918
CMS,WT_Precip,942.507216,0.152766641
CMS,WT_Precip,950.184684,0.15123388
CMS,WT_Precip,957.862152,0.14976935
CMS,WT_Precip,965.53962,0.149467888
CMS,WT_Precip,973.217088,0.146685385
CMS,WT_Precip,980.894556,0.146434004
CMS,WT_Precip,988.572024,0.146332381
CMS,WT_Precip,996.249492,0.146273305
CMS,WT_Precip,1003.92696,0.146273305
CMS,WT_Precip,1011.604428,0.146203968
CMS,WT_Precip,1019.281896,0.146140646
CMS,WT_Precip,1026.959364,0.146103948
CMS,WT_Precip,1034.636832,0.146048738
CMS,WT_Precip,1042.3143,0.146035015
CMS,WT_Precip,1049.991768,0.146002996
CMS,WT_Precip,1057.669236,0.145989006
CMS,WT_Precip,1065.346704,0.145930123
CMS,WT_Precip,1073.024172,0.145911761
CMS,WT_Precip,1080.70164,0.145792713
CMS,WT_Precip,1088.379108,0.145792713
CMS,WT_Precip,1096.056576,0.145792713
CMS,WT_Precip,1103.734044,0.145792713
CMS,WT_Precip,1111.411512,0.145792713
CMS,WT_Precip,1119.08898,0.145792713
CMS,WT_Precip,1126.766448,0.145792713
CMS,WT_Precip,1134.443916,0.145792713
CMS,WT_Precip,1142.121384,0.145792713
CMS,WT_Precip,1149.798852,0.145792713
CMS,WT_Precip,1157.47632,0.145792713
CMS,WT_Precip,1165.153788,0.145792713
CMS,WT_Precip,1172.831256,0.145792713
CMS,WT_Precip,1180.508724,0.145792713
CMS,WT_Precip,1188.186192,0.145792713
CMS,WT_Precip,1195.86366,0.145792713
CMS,WT_Precip,1203.541128,0.145792713
CMS,WT_Precip,1211.218596,0.145792713
CMS,WT_Precip,1218.896064,0.145792713
CMS,WT_Precip,1226.573532,0.145792713
CMS,WT_Precip,1234.251,0.145792713
CMS,RT_Grass,0,0.159463147
CMS,RT_Grass,0.013654,0.159463147
CMS,RT_Grass,0.027308,0.159483268
CMS,RT_Grass,0.040962,0.159510744
CMS,RT_Grass,0.054616,0.158574333
CMS,RT_Grass,0.06827,0.157398226
CMS,RT_Grass,0.081924,0.157368129
CMS,RT_Grass,0.095578,0.157546885
CMS,RT_Grass,0.109232,0.157704254
CMS,RT_Grass,0.122886,0.157354596
CMS,RT_Grass,0.13654,0.157220007
CMS,RT_Grass,0.150194,0.157151011
CMS,RT_Grass,0.163848,0.15758049
CMS,RT_Grass,0.177502,0.157643247
CMS,RT_Grass,0.191156,0.157844578
CMS,RT_Grass,0.20481,0.15783557
CMS,RT_Grass,0.218464,0.157919913
CMS,RT_Grass,0.232118,0.158066222
CMS,RT_Grass,0.245772,0.161237765
CMS,RT_Grass,0.259426,0.161348969
CMS,RT_Grass,0.27308,0.161478706
CMS,RT_Grass,0.286734,0.161716167
CMS,RT_Grass,0.300388,0.164250771
CMS,RT_Grass,0.314042,0.168182526
CMS,RT_Grass,0.327696,0.171348202
CMS,RT_Grass,0.34135,0.174947682
CMS,RT_Grass,0.355004,0.178061753
CMS,RT_Grass,0.368658,0.186889427
CMS,RT_Grass,0.382312,0.210294023
CMS,RT_Grass,0.395966,0.229333279
CMS,RT_Grass,0.40962,0.23245034
CMS,RT_Grass,0.423274,0.240273854
CMS,RT_Grass,0.436928,0.24794411
CMS,RT_Grass,0.450582,0.253212438
CMS,RT_Grass,0.464236,0.256034287
CMS,RT_Grass,0.47789,0.26146588
CMS,RT_Grass,0.491544,0.270592856
CMS,RT_Grass,0.505198,0.311114088
CMS,RT_Grass,0.518852,0.312619485
CMS,RT_Grass,0.532506,0.315553357
CMS,RT_Grass,0.54616,0.315821765
CMS,RT_Grass,0.559814,0.322319828
CMS,RT_Grass,0.573468,0.322474823
CMS,RT_Grass,0.587122,0.330732495
CMS,RT_Grass,0.600776,0.336158582
CMS,RT_Grass,0.61443,0.337027206
CMS,RT_Grass,0.628084,0.337027206
CMS,RT_Grass,0.641738,0.337062175
CMS,RT_Grass,0.655392,0.337062175
CMS,RT_Grass,0.669046,0.337062175
CMS,RT_Grass,0.6827,0.337061805
CMS,WT_Perm,18.9582,0.155814506
CMS,WT_Perm,40.093288,0.155814506
CMS,WT_Perm,61.228376,0.156016892
CMS,WT_Perm,82.363464,0.154223379
CMS,WT_Perm,103.498552,0.155191788
CMS,WT_Perm,124.63364,0.175500011
CMS,WT_Perm,145.768728,0.202898647
CMS,WT_Perm,166.903816,0.205719671
CMS,WT_Perm,188.038904,0.207964399
CMS,WT_Perm,209.173992,0.207272835
CMS,WT_Perm,230.30908,0.206659826
CMS,WT_Perm,251.444168,0.207514806
CMS,WT_Perm,272.579256,0.20783364
CMS,WT_Perm,293.714344,0.211571388
CMS,WT_Perm,314.849432,0.21234944
CMS,WT_Perm,335.98452,0.214147367
CMS,WT_Perm,357.119608,0.214416728
CMS,WT_Perm,378.254696,0.214974296
CMS,WT_Perm,399.389784,0.215102593
CMS,WT_Perm,420.524872,0.215105492
CMS,WT_Perm,441.65996,0.215137107
CMS,WT_Perm,462.795048,0.215650625
CMS,WT_Perm,483.930136,0.216896056
CMS,WT_Perm,505.065224,0.216896056
CMS,WT_Perm,526.200312,0.216926021
CMS,WT_Perm,547.3354,0.216915867
CMS,WT_Perm,568.470488,0.218551858
CMS,WT_Perm,589.605576,0.217974242
CMS,WT_Perm,610.740664,0.21796869
CMS,WT_Perm,631.875752,0.21796869
CMS,WT_Perm,653.01084,0.21796869
CMS,WT_Perm,674.145928,0.21796869
CMS,WT_Perm,695.281016,0.21796869
CMS,WT_Perm,716.416104,0.21796869
CMS,WT_Perm,737.551192,0.217965244
CMS,WT_Perm,758.68628,0.217962385
CMS,WT_Perm,779.821368,0.217962385
CMS,WT_Perm,800.956456,0.217962385
CMS,WT_Perm,822.091544,0.217962385
CMS,WT_Perm,843.226632,0.217962385
CMS,WT_Perm,864.36172,0.217962385
CMS,WT_Perm,885.496808,0.217962385
CMS,WT_Perm,906.631896,0.217962385
CMS,WT_Perm,927.766984,0.217962385
CMS,WT_Perm,948.902072,0.217962385
CMS,WT_Perm,970.03716,0.217962385
CMS,WT_Perm,991.172248,0.217962385
CMS,WT_Perm,1012.307336,0.217962385
CMS,WT_Perm,1033.442424,0.217962385
CMS,WT_Perm,1054.577512,0.217962385
CMS,WT_Perm,1075.7126,0.217962385
CMS,WT_BG100,0,0.18189988
CMS,WT_BG100,0.02,0.176582249
CMS,WT_BG100,0.04,0.172300822
CMS,WT_BG100,0.06,0.172456323
CMS,WT_BG100,0.08,0.170948136
CMS,WT_BG100,0.1,0.170808415
CMS,WT_BG100,0.12,0.16997904
CMS,WT_BG100,0.14,0.17033654
CMS,WT_BG100,0.16,0.170276443
CMS,WT_BG100,0.18,0.1703988
CMS,WT_BG100,0.2,0.168623556
CMS,WT_BG100,0.22,0.168158089
CMS,WT_BG100,0.24,0.168016236
CMS,WT_BG100,0.26,0.167952367
CMS,WT_BG100,0.28,0.167932368
CMS,WT_BG100,0.3,0.167416727
CMS,WT_BG100,0.32,0.166656679
CMS,WT_BG100,0.34,0.166448098
CMS,WT_BG100,0.36,0.16694001
CMS,WT_BG100,0.38,0.167393572
CMS,WT_BG100,0.4,0.169039939
CMS,WT_BG100,0.42,0.169639581
CMS,WT_BG100,0.44,0.169498836
CMS,WT_BG100,0.46,0.169518317
CMS,WT_BG100,0.48,0.169693407
CMS,WT_BG100,0.5,0.170045525
CMS,WT_BG100,0.52,0.170035154
CMS,WT_BG100,0.54,0.170391419
CMS,WT_BG100,0.56,0.170989403
CMS,WT_BG100,0.58,0.170597402
CMS,WT_BG100,0.6,0.170589949
CMS,WT_BG100,0.62,0.170529492
CMS,WT_BG100,0.64,0.170560936
CMS,WT_BG100,0.66,0.170203879
CMS,WT_BG100,0.68,0.170021657
CMS,WT_BG100,0.7,0.169920514
CMS,WT_BG100,0.72,0.169905128
CMS,WT_BG100,0.74,0.170201494
CMS,WT_BG100,0.76,0.170073586
CMS,WT_BG100,0.78,0.169982599
CMS,WT_BG100,0.8,0.169662876
CMS,WT_BG100,0.82,0.169501565
CMS,WT_BG100,0.84,0.169497546
CMS,WT_BG100,0.86,0.169522365
CMS,WT_BG100,0.88,0.169447072
CMS,WT_BG100,0.9,0.169099757
CMS,WT_BG100,0.92,0.168931354
CMS,WT_BG100,0.94,0.168932708
CMS,WT_BG100,0.96,0.169167448
CMS,WT_BG100,0.98,0.168338773
CMS,WT_BG100,1,0.167282464
CMS,W_Perm,22,0.156337517
CMS,W_Perm,45.64,0.156337517
CMS,W_Perm,69.28,0.154799594
CMS,W_Perm,92.92,0.154634812
CMS,W_Perm,116.56,0.157862306
CMS,W_Perm,140.2,0.202667219
CMS,W_Perm,163.84,0.20259197
CMS,W_Perm,187.48,0.202693532
CMS,W_Perm,211.12,0.202503923
CMS,W_Perm,234.76,0.202369518
CMS,W_Perm,258.4,0.202451887
CMS,W_Perm,282.04,0.202945883
CMS,W_Perm,305.68,0.203167994
CMS,W_Perm,329.32,0.204930339
CMS,W_Perm,352.96,0.205130882
CMS,W_Perm,376.6,0.205724361
CMS,W_Perm,400.24,0.20621269
CMS,W_Perm,423.88,0.206011033
CMS,W_Perm,447.52,0.207149856
CMS,W_Perm,471.16,0.207118581
CMS,W_Perm,494.8,0.207600168
CMS,W_Perm,518.44,0.207586517
CMS,W_Perm,542.08,0.210562762
CMS,W_Perm,565.72,0.210555077
CMS,W_Perm,589.36,0.210525743
CMS,W_Perm,613,0.210550086
CMS,W_Perm,636.64,0.210826493
CMS,W_Perm,660.28,0.211131293
CMS,W_Perm,683.92,0.211129462
CMS,W_Perm,707.56,0.211138425
CMS,W_Perm,731.2,0.211460101
CMS,W_Perm,754.84,0.211439574
CMS,W_Perm,778.48,0.211508297
CMS,W_Perm,802.12,0.211517057
CMS,W_Perm,825.76,0.212133119
CMS,W_Perm,849.4,0.212207578
CMS,W_Perm,873.04,0.214484417
CMS,W_Perm,896.68,0.214835752
CMS,W_Perm,920.32,0.216779558
CMS,W_Perm,943.96,0.216791678
CMS,W_Perm,967.6,0.216791678
CMS,W_Perm,991.24,0.217153223
CMS,W_Perm,1014.88,0.217767583
CMS,W_Perm,1038.52,0.222862708
CMS,W_Perm,1062.16,0.222862708
CMS,W_Perm,1085.8,0.222862708
CMS,W_Perm,1109.44,0.228898894
CMS,W_Perm,1133.08,0.228898894
CMS,W_Perm,1156.72,0.228898894
CMS,W_Perm,1180.36,0.228898894
CMS,W_Perm,1204,0.228898894
CMS,WT_BR50,0,0.169249793
CMS,WT_BR50,0.02,0.167956285
CMS,WT_BR50,0.04,0.167659643
CMS,WT_BR50,0.06,0.167152054
CMS,WT_BR50,0.08,0.166435008
CMS,WT_BR50,0.1,0.168306287
CMS,WT_BR50,0.12,0.165214341
CMS,WT_BR50,0.14,0.164201777
CMS,WT_BR50,0.16,0.164183979
CMS,WT_BR50,0.18,0.164128894
CMS,WT_BR50,0.2,0.164255165
CMS,WT_BR50,0.22,0.164069009
CMS,WT_BR50,0.24,0.163963611
CMS,WT_BR50,0.26,0.163963847
CMS,WT_BR50,0.28,0.164064371
CMS,WT_BR50,0.3,0.163739461
CMS,WT_BR50,0.32,0.163753921
CMS,WT_BR50,0.34,0.163789936
CMS,WT_BR50,0.36,0.164014938
CMS,WT_BR50,0.38,0.164012398
CMS,WT_BR50,0.4,0.164263918
CMS,WT_BR50,0.42,0.164893164
CMS,WT_BR50,0.44,0.165077052
CMS,WT_BR50,0.46,0.166114196
CMS,WT_BR50,0.48,0.166438067
CMS,WT_BR50,0.5,0.166771118
CMS,WT_BR50,0.52,0.167001831
CMS,WT_BR50,0.54,0.167649321
CMS,WT_BR50,0.56,0.168036776
CMS,WT_BR50,0.58,0.168583912
CMS,WT_BR50,0.6,0.168673283
CMS,WT_BR50,0.62,0.170229282
CMS,WT_BR50,0.64,0.170401278
CMS,WT_BR50,0.66,0.170783722
CMS,WT_BR50,0.68,0.171496399
CMS,WT_BR50,0.7,0.171713544
CMS,WT_BR50,0.72,0.172279655
CMS,WT_BR50,0.74,0.173532648
CMS,WT_BR50,0.76,0.173646163
CMS,WT_BR50,0.78,0.173983997
CMS,WT_BR50,0.8,0.17444621
CMS,WT_BR50,0.82,0.174544108
CMS,WT_BR50,0.84,0.176202113
CMS,WT_BR50,0.86,0.177206504
CMS,WT_BR50,0.88,0.17749279
CMS,WT_BR50,0.9,0.177786502
CMS,WT_BR50,0.92,0.178436004
CMS,WT_BR50,0.94,0.179539454
CMS,WT_BR50,0.96,0.179780196
CMS,WT_BR50,0.98,0.180542806
CMS,WT_BR50,1,0.182069242
CMS,WT_Grass,0,0.167650878
CMS,WT_Grass,0.012942,0.167650878
CMS,WT_Grass,0.025884,0.167650878
CMS,WT_Grass,0.038826,0.167650878
CMS,WT_Grass,0.051768,0.167803905
CMS,WT_Grass,0.06471,0.166337516
CMS,WT_Grass,0.077652,0.166129214
CMS,WT_Grass,0.090594,0.16570183
CMS,WT_Grass,0.103536,0.165500275
CMS,WT_Grass,0.116478,0.16537076
CMS,WT_Grass,0.12942,0.165406638
CMS,WT_Grass,0.142362,0.165044619
CMS,WT_Grass,0.155304,0.164672321
CMS,WT_Grass,0.168246,0.164588602
CMS,WT_Grass,0.181188,0.16440281
CMS,WT_Grass,0.19413,0.164871984
CMS,WT_Grass,0.207072,0.165628389
CMS,WT_Grass,0.220014,0.166661225
CMS,WT_Grass,0.232956,0.167865909
CMS,WT_Grass,0.245898,0.172453393
CMS,WT_Grass,0.25884,0.172871884
CMS,WT_Grass,0.271782,0.173776509
CMS,WT_Grass,0.284724,0.176451738
CMS,WT_Grass,0.297666,0.180386875
CMS,WT_Grass,0.310608,0.181606081
CMS,WT_Grass,0.32355,0.191052936
CMS,WT_Grass,0.336492,0.201603042
CMS,WT_Grass,0.349434,0.202969828
CMS,WT_Grass,0.362376,0.203666371
CMS,WT_Grass,0.375318,0.203583794
